Id,Label,TotalCommits,TotalIssues,TotalPullRequests,PublicRepos
803,marianaolvr,1,0,0,37
804,VictorPSousa,23,0,1,25
805,felipesilvaibi,46,0,0,26
806,gaoliveira21,30,0,0,67
807,isabellasouzas,0,0,0,23
808,playeredlc,0,0,0,7
809,Wwillers,1,0,0,35
810,samuelg4133,11,0,0,68
811,FernandoAndrade83,12,1,3,7
812,andreqramos,2,0,0,19
813,Vitor3x,50,0,0,7
814,odenirdev,87,5,4,63
815,carlossantos74,386,1,143,33
816,leomoraiscam,537,0,0,44
817,repRSilva,66,0,10,20
818,BrendaLorencon,0,0,0,14
819,leonardoffirmino,113,0,0,31
820,LuanSilveiraSouza,18,0,4,45
821,arthurgehrke,59,0,0,54
822,wdev007,23,0,1,122
823,prandogabriel,227,1,1,62
824,matiasdev30,61,2,3,62
825,laurix-dev,95,0,6,65
826,brunof14,0,0,0,7
827,esqueleter,23,0,0,5
828,meetAdeel-v1,6,0,0,20
829,Luhen1,1,0,0,52
830,64J0,442,60,47,80
831,FilipeCamera,138,0,0,37
832,andersoncosta9177,14,0,0,62
833,AdsonBruno,373,0,0,32
834,ElladanTasartir,67,0,1,78
835,zander-br,29,0,0,80
836,2jsdev,91,0,4,20
837,GPORTO95,81,0,0,16
838,windsonrochazup,89,0,19,14
839,rubensbatista98,0,0,0,27
840,gilmarferrini,19,0,0,31
841,OdilonLimaNeto,0,0,1,33
842,gabeleonn,6,0,0,6
843,Gregorha,0,0,0,12
844,Jon710,18,2,0,34
845,ricardobpaula,39,0,0,20
846,ihmorais,2,0,0,16
847,lucaspepe,19,0,0,37
848,ZaqueuCavalcante,520,11,0,57
849,robertvitoriano,6,1,0,72
850,williamjayjay,40,0,0,73
851,ThiagoNelsi,37,0,3,60
852,bruno-albino,11,0,0,24
853,Caioom,62,0,6,31
854,Gabriel-Mugge,28,0,0,7
855,mpedroni,118,1,2,25
856,leoportogtr86,12,0,0,137
857,nereumelo,116,0,1,7
858,manuelcunga,1235,18,38,61
859,RezendeComZ,4,0,0,31
860,guilhermeseckert,0,0,0,51
861,MicaelRiboura,356,0,0,37
862,HygorM10,81,0,0,78
863,Maarkis,45,0,1,35
864,Evertonesc,39,5,3,11
865,fontesrafa,5,0,0,31
866,maiconhenriquefa,3,0,0,46
867,gabrielcdiniz,25,11,5,27
868,carlosmrw,0,0,0,1
869,manoel-lopes,4,1,0,4
870,PauloVaz-dev,32,0,0,73
871,gleissonneves,3,6,3,73
872,AlissonSantos17,4,0,2,39
873,victorpeixoto,47,0,2,7
874,bentoluizv,83,0,0,1
875,victorradael,82,0,6,83
876,Colgate13,320,17,53,73
877,marcos-P-R,51,3,2,35
878,luisgs7,650,0,23,82
879,rodriguezbarreto,168,8,0,14
880,mathoumatheus,26,0,4,40
881,chhollerveger,28,0,10,28
882,akhena1,2,0,0,25
883,programadormovel,211,0,0,147
884,mrbrunelli,459,3,16,188
885,Luiz-Cruz,18,5,1,5
886,LucasSilvaMarts-zz,0,0,0,42
887,BeatrizMartinsA,0,0,0,10
888,CarmoPJunior,82,0,1,32
889,andredesouzaaranda,8,0,0,6
890,Matheusfa1719,21,0,0,9
891,mateussiqueira,12,0,0,27
892,devzgabriel,8,1,1,41
893,rogerio-stubs,81,0,0,27
894,m4theuspereira-maker,352,0,7,42
895,Liopun,158,5,13,52
896,juniorgoncallves,0,0,0,4
897,marciordj,52,0,0,107
898,OsmanRodrigues,48,0,21,24
899,vassourita,11,0,0,27
900,jefferson-dantonio,0,0,0,8
901,mbrunoviegas,24,0,0,9
902,GabrielCamargoL,136,31,10,52
903,HallexCosta,387,10,32,106
904,alexandrefraga,18,0,1,17
905,vinicalmeida38,2,0,0,12
906,gmagreti,424,1,0,58
907,kassiossouza,0,0,0,7
908,raphaelc0elh0,84,0,0,36
909,samuel-santos-batista,0,0,0,54
910,Vinicius-feitosa,0,0,0,6
911,devGabrielb,23,0,2,49
912,martins-rafael,39,0,0,42
913,pixfy,0,0,0,5
914,Edufreitass,158,0,0,128
915,andrehenriquemendes,0,0,0,25
916,marvinoliveiras,12,0,0,14
917,hericke47,127,0,19,73
918,EdsonMateus1,0,0,0,41
919,MarceloShirayama,457,0,1,93
920,mlucascardoso,25,0,0,28
921,SamuelMMLopes,2,0,0,9
922,Hudson-engsoftware,54,0,1,50
923,sebasrib,57,0,0,1
924,jakisontraspadini,0,0,0,18
925,EST3V4O,30,0,0,45
926,wejesuss,75,0,3,33
927,laionazeredo,62,0,7,7
928,lucas-bogos,51,4,1,30
929,jonathanGroupRoot,1,0,0,38
930,fernanduandrade,350,13,22,57
931,kgbfernando,0,0,0,15
932,jeffteixeira,2,0,2,18
933,jhonatasgoulart,0,0,0,4
934,gabrielnafuzi,139,1,4,42
935,jrsmarcilio,182,44,22,128
936,dantas15,462,25,24,76
937,Joao-rangel,17,0,0,38
938,CaioGrossi,18,0,0,46
939,RomaniMateus,54,0,19,14
940,MarioViamonte,20,0,0,18
941,VictorTurraF,167,0,0,29
942,vellone-fabricio,9,1,0,15
943,alancleyton,120,0,0,15
944,andrei-brando,0,0,0,21
945,cunhaedu,110,0,11,32
946,gravinawilliam,0,5,1,55
947,Sildinho,4,0,0,15
948,LeoDev0,93,0,3,108
949,D-nDev,2,0,0,44
950,victormarques-ia,123,20,53,14
951,victor4pinheiro,456,5,11,32
952,miguel-rosa,6,0,0,51
953,jhonywalkeer,17,0,0,21
954,Lpfigueiredo,94,0,0,46
955,moisesduartem,28,0,0,7
956,mathewsmachado,4,0,0,6
957,oaraujocesar,106,0,0,57
958,lmarcosz,10,0,1,5
959,Spinnafre,156,11,6,97
960,ejunior01,83,0,4,13
961,dwbarros,17,0,0,16
962,DevLeoo,77,0,0,23
963,Markimg22,43,0,0,14
964,MatheusGobetti,22,0,0,27
965,raulmel1o,13,0,1,3
966,raulrocha2,596,0,0,42
967,deal-machine,256,0,5,34
968,luanmourao,1,0,0,10
969,Matheus-IT,613,4,1,102
970,mthsena,71,0,1,37
971,severinoufam,0,0,0,12
972,viniciussfreire,0,0,0,0
973,rennanlurahy,0,0,0,13
974,emersonbrambilamytoth,0,0,0,0
975,kirmayrcosta,1,0,0,5
976,100f,1,0,0,9
977,EduardoDoValle,0,0,0,0
978,RaphaelGLeal,3,5,0,8
979,nascimento-dev-io,107,0,1,30
980,renanlisboa,145,0,4,17
981,ChristianSF,58,0,14,20
982,Vinicius-Reis-da-Silva,109,6,1,24
983,Rachad-Alabi-ADEKAMBI,330,0,13,108
984,chamorim21,27,1,0,7
985,erick-santana,6,6,1,1
986,ThomasMoraes02,374,0,3,53
987,Jads85,0,0,0,20
988,pedri10pop,2,0,0,4
989,HRsniper,0,0,0,44
990,davisantosr,0,0,0,96
991,kilerhg,84,0,6,38
992,mateussvictor,113,0,0,11
993,bumbumcromado,0,0,0,11
994,raldineyr,152,0,1,16
995,gabrielprod,0,0,0,17
996,djailtim,63,0,2,27
997,edmilson-torres,77,0,4,19
998,juliekohl,262,0,4,18
999,conectef,3,0,0,23
1000,marcus-castanho,629,1,12,14
1001,oldboydev,15,0,0,12
1002,emanuelmassafera,285,0,0,44
1003,AngelinaGomes,2,0,0,6
1004,joaovictornsv,415,17,7,97
1005,Gabriel-RdS,0,0,0,24
1006,gustavonobreza,61,0,5,61
1007,bereoff,117,0,18,12
1008,parisi18,18,4,6,11
1009,JoellisFSantana,18,0,0,1
1010,wagaodev,212,0,37,165
1011,johnatan-etges,0,0,0,16
1012,VianaMarcio,0,0,0,18
1013,JoaoSCoelho,282,53,29,11
1014,alessandracruz,15,4,0,9
1015,Fabio21365,51,0,1,6
1016,ThomasLincoln,267,1,0,43
1017,pbpeterson,30,0,2,44
1018,AndreyArthur,1,0,1,30
1019,denilsonrp,82,0,3,21
1020,hackerd2020,0,0,0,1
1021,vinicius-vph,5,0,0,31
1022,JohnnyCarreiro,64,0,18,43
1023,jlimadev,3,0,0,24
1024,gabizinha12,131,0,0,132
1025,PauloAlexandreSantos,0,0,0,33
1026,gustavoteixeira8,40,0,0,18
1027,Edsonrpinheiro,0,0,0,6
1028,manuel-tati,5,0,0,8
1029,juliocamposmota,1,0,0,42
1030,erickivel,91,0,0,74
1031,Rafaeljavorski,0,0,0,4
1032,ronaldocutrim,56,4,0,11
1033,Petter-pr,0,0,0,6
1034,GabrielPradoC,17,0,6,17
1035,AlexandreSkinner,0,0,0,9
1036,gabriellopes00,1,1,0,27
1037,kanadaluiz,0,0,0,0
1038,alvaroaxsmith,116,1,16,43
1039,henriquechagasg,0,0,1,11
1040,brunopuzoni,14,0,0,17
1041,vbeloti,0,0,0,57
1042,Victor-armando18,13,0,0,2
1043,Christiangsn,173,18,6,59
1044,rafaellessasl,2,0,0,9
1045,KevinGuedes,27,8,8,86
1046,GabrSobral,19,0,0,45
1047,DouglasD18,663,1,52,64
1048,devid8642,564,0,0,21
1049,leticiotte,76,0,3,20
1050,cadumoreira,6,0,0,1
1051,viniciushrcs,98,0,1,27
1052,ManuelPauloAfonso,11,1,1,15
1053,gutocf,17,0,0,8
1054,KevinDevelopment,116,0,1,67
1055,patrickfv,92,0,1,11
1056,ArthurCamilo,33,0,1,10
1057,madruga665,204,0,9,83
1058,iago-f-s-e,159,0,54,36
1059,andresavalerio,62,0,3,19
1060,devbran-git,75,0,19,5
1061,gabriel-antonelli,75,4,10,23
1062,GabrielCosta-stack,22,0,0,9
1063,guilhermehgbrito,0,0,0,5
1064,flavionobredev,100,0,2,37
1065,yurihmf,0,0,0,7
1066,Guilherme-07062002,767,23,10,82
1067,LeonneBrito,80,1,1,30
1068,murilo1988,268,0,0,11
1069,matheusgmc,265,7,23,30
1070,victorodev,25,0,0,6
1071,Luiz1nn,677,0,0,23
1072,victorvancan,154,0,0,13
1073,thiago-figueredo,86,2,8,37
1074,th14g0d3v,0,0,0,14
1075,tayhsn,212,0,8,43
1076,samaraCassie,374,1,9,25
1077,codedbylucas,1947,0,49,17
1078,claudiomozer,254,0,0,20
1079,andradebru,234,1,4,44
1080,Lucassilva1010,143,0,10,40
1081,Joao-Pedro15,648,0,13,55
1082,LucasValbusaa,422,0,1,28
1083,RafaCarvalhoEmb,0,0,0,4
1084,abimaelandradeomega,0,0,0,0
1085,Deisy-anne,11,0,0,3
1086,tuliofranco,2,0,0,7
1087,LuizVaccari,2,0,0,44
1088,janderteodoro,58,0,7,14
1089,edmilson-dk,0,0,0,73
1090,thismoon44,0,0,0,1
1091,FelipeAmorimReis,54,0,0,11
1092,C8359Frank,0,0,0,74
1093,JoaoPaulo-creator,635,7,15,84
1094,leonardo-cabral67,278,34,30,43
1095,anastaciom,80,1,0,37
1096,angeliralves,3,0,5,2
1097,mabudi,0,0,0,5
1098,vitor-martini,33,0,1,32
1099,augustoaraujoo,47,0,0,40
1100,ramon-passos,65,1,13,5
1101,guihtryb,248,0,43,27
1102,nicolasteofilo,203,1,3,11
1103,PaulaRegal,0,0,0,9
1104,iscodand,524,13,35,25
1105,lopes-andre,15,0,0,14
1106,MarcosP-Andrade,0,0,0,4
1107,JulianeMarques,0,0,0,3
1108,michaeltp93,0,0,0,23
1109,BillZak,7,0,1,77
1110,GabrielMorettii,132,7,5,13
1111,onerbreno,575,3,11,38
1112,lilianmartinsfritzen,145,0,0,54
1113,matheuscanuto,0,0,0,12
1114,gabrielferrazduque,34,0,2,40
1115,Leodf,830,0,0,42
1116,loloopes,39,0,0,42
1117,fcostta,10,0,0,17
1118,Paul-Dias,53,0,1,5
1119,rafaratier,20,0,2,18
1120,cassiosilva93,0,0,0,25
1121,souz4-my,67,0,9,19
1122,shakiliitju,821,0,100,37
1123,amosalb,4,0,0,16
1124,liberopassadorneto,160,0,2,93
1125,igoracmelo,422,23,3,67
1126,biamaiar,24,0,1,2
1127,lukebarneys,0,0,0,0
1128,lcs86-dev,71,0,3,12
1129,renaldosilva,67,0,0,5
1130,Benerees,104,0,11,9
1131,GustavoMendes-Dev,12,0,0,23
1132,luizsmatos,719,11,8,44
1133,rafaelveigasts,43,0,5,27
1134,Amad3eu,182,0,23,67
1135,Enzo0100,45,0,0,15
1136,mateusvdcastro,90,0,2,12
1137,acorreiacruz,41,2,1,13
1138,AssoDePicche,1593,0,1,47
1139,PedroHPAlmeida,757,0,28,88
1140,SamuelS00,1129,0,44,20
1141,lucassoliveiraa,49,4,0,9
1142,calebhenrique,0,0,0,0
1143,DennisArgemiro,134,0,0,15
1144,Crhist0,5,0,0,19
1145,LeanLuz,0,0,0,0
1146,chanelym,2,0,0,13
1147,lucasedng,0,0,0,12
1148,WesleyKaihara,179,0,3,75
1149,LucasMorais1998,563,0,16,44
1150,HarrisonCaetanoCandido,57,0,3,6
1151,lufelipe12,336,1,47,22
1152,pauloricardoma,52,0,0,37
1153,mfcastilho,1441,0,115,75
1154,Kaiby21,1,0,0,10
1155,gustavo-sacchi,0,0,0,2
1156,tiagotnx,134,0,13,42
1157,tavaresisobe,214,0,0,13
1158,Mojtabakhademi,0,0,0,0
1159,gustavo-adas,2,0,0,23
1160,patricks-js,0,0,0,37
1161,JulianaMoraesLbn,9,0,1,27
1162,RenanEugenio,0,0,0,3
1163,FF-FC-FS,0,0,0,0
1164,ineBallardin,286,1,23,29
1165,vuuzleroma,0,0,0,0
1166,dantunesd,1,0,0,18
1167,JoseNlandoRodrigues,3,0,0,1
1168,ericjmoliveira,252,0,0,38
1169,eliaquinn,44,0,0,31
1170,xspynks,107,0,6,36
1171,marcelacdarocha,13,0,0,15
1172,VitorLeandroFF,9,0,0,2
1173,wiccsilva,0,0,0,3
1174,kauancarlosrf,2,0,0,1
1175,Moriblo,2063,34,2,9
1176,MateusSilva0101,2,0,0,4
1177,Gustavoxky,157,0,3,24
1178,Simonehk,100,0,8,14
1179,Fabrice-Simo,0,0,0,15
1180,estmaira,0,0,0,5
1181,ribeirojer,426,0,0,25
1182,mariconpe,2,0,1,1
1183,marciovinicius1,3,0,0,15
1184,guilhermemm-dev,436,1,3,98
1185,weinStag,42,0,13,7
1186,TaisBozza,75,0,0,14
1187,akiraTatesawa,493,0,92,41
1188,marcosmendesobj,9,0,0,6
1189,Uxxxxxxx,12,0,0,24
1190,cainlucas,36,0,2,21
1191,PalomaPaulaRibeiro,14,0,0,2
1192,rafaelcpv,0,0,0,5
1193,Bruintut,245,0,0,29
1194,LuucasDaFe,74,8,1,16
1195,J3anSimas,265,2,0,40
1196,Esteves31,154,0,0,15
1197,Hellgow,23,0,0,6
1198,GutscheWilly,731,0,161,21
1199,Mirian97,1095,0,90,81
1200,Gu1lh3rm3-Arauj0,51,0,0,8
1201,silva4dev,1442,0,6,162
1202,LeonardoRFragoso,100,0,0,25
1203,zeknogueira,36,0,0,6
1204,ermesonqueiroz,353,3,11,29
1205,joao-zip,112,0,1,10
1206,dandi0311,0,0,0,0
1207,joaovitorfe,44,1,0,27
1208,oigoorsz,0,0,0,0
1209,romulo-ecodots,0,0,0,2
1210,LeoLarangeira,52,0,2,20
1211,dutrajy,52,1,5,2
1212,gabe2207,14,0,0,5
1213,Yure7S,271,21,41,21
1214,reginacupa,33,0,2,4
1215,manubalieiro,78,0,0,15
1216,lbarrosf,12,0,0,2
1217,RaulAvelino,0,0,0,0
1218,MachIngrid,42,0,0,8
1219,This-Bmoreira,549,0,4,9
1220,Wendesondev,20,0,0,3
1221,shiroennosuke,11,0,0,24
1222,D4Fi,325,0,3,20
1223,a-dornez,54,0,1,6
1224,devlucianoalcantara,0,0,0,0
1225,gfviegas,4,0,3,87
1226,josevalim,2431,265,252,39
1227,luizdamim,1,0,0,11
1228,flaviovdf,202,1,0,70
1229,denislins,0,0,0,9
1230,saintclair,11,3,0,40
1231,emfol,17,0,0,64
1232,phinfonet,5,0,0,85
1233,ramon-villain,6,1,5,50
1234,marlonassuncao,0,0,0,49
1235,emersonpc,1,0,0,3
1236,gabrieljmj,64,2,1,78
1237,tluciano,0,0,0,16
1238,lvendrame,1,0,0,48
1239,bvaugusto,0,0,0,42
1240,fabaguiarsilva,24,1,0,3
1241,toniesteves,41,0,0,112
1242,kurybr,3,0,1,17
1243,viniciuslrangel,33,1,1,37
1244,oadiego,0,0,0,2
1245,HDias,81,0,0,66
1246,williamokano,1,2,0,70
1247,pauloroger,2,0,0,2
1248,alantelles,1,0,1,47
1249,zoeiro,0,0,0,1
1250,marcelolemes,42,1,6,41
1251,victorgveloso,285,17,11,68
1252,GuardianWorld,90,3,0,20
1253,FurlanV,5,0,0,26
1254,josejnra,56,0,0,36
1255,guiaguiar27,122,0,0,41
1256,soier8,0,0,0,5
1257,ruanformigoni,284,14,4,65
1258,danilo94,7,0,0,47
1259,brunomarram,0,0,0,29
1260,victorwads,188,5,5,33
1261,caiofers,53,0,0,46
1262,piface314,153,0,3,28
1263,athenasaran,6,0,0,33
1264,pmarianodev,0,0,0,5
1265,gegen07,89,3,4,43
1266,kristtopher,0,0,0,11
1267,rezendejuliana,0,0,0,8
1268,lucasfsduarte,0,0,0,11
1269,slooock,22,1,0,37
1270,GuilhermeCorreaSouza25,1,0,4,10
1271,lucassgomes,21,0,1,36
1272,samuelscn,18,0,0,31
1273,ViniSRibeiro,3,0,0,10
1274,raitocan,5,2,0,6
1275,nbxNTC,0,0,0,16
1276,gcoimbra,39,5,1,25
1277,dalilavieira,0,0,0,10
1278,boydwo,0,0,0,57
1279,Dougsrodrigues,60,0,0,51
1280,stardotwav,61,0,0,17
1281,saulo-miranda,3,0,0,19
1282,mariatheresahqs,13,0,0,30
1283,Cl4udioBS,0,0,0,8
1284,ceolinrenato,16,1,2,9
1285,JhonatMiranda,7,0,0,7
1286,gmelossc,0,0,0,4
1287,mariddsouza,8,0,0,15
1288,RenanGrassi,35,0,0,7
1289,acmachado14,188,0,6,34
1290,Mateus-Henr,399,0,0,38
1291,gutox2001,233,7,17,2
1292,MurilloSSJ,0,0,1,28
1293,joaoVGvieira,43,0,2,12
1294,cleidimar-passos,18,0,1,2
1295,Iurymartins46,46,0,1,2
1296,Emily-Lopes,13,0,1,0
1297,ArthurFBastos,22,0,0,5
1298,miguelribeirokk,190,1,5,18
1299,lleticiasilvaa,74,7,0,2
1300,ingredalmeida1,10,0,1,4
1301,mariacbav,2,0,0,0
1302,rafadolabella21,2,0,0,0
1303,Arthur-Ataide,186,0,20,9
1304,hubs-contabilidade,0,0,0,0
1305,petrenkorf,93,0,0,85
1306,marcoonroad,18,0,11,64
1307,adenisdeveloper,3,2,0,6
1308,samudiogo,0,1,0,108
1309,angusshire,0,0,0,18
1310,KaduMoura,0,0,0,2
1311,richardsonasilva,0,0,0,15
1312,aleesilva,16,0,7,31
1313,mayco22,0,0,0,11
1314,Luizvx,0,0,0,3
1315,buMatheus,19,0,3,15
1316,maarysantos,0,0,0,27
1317,HpDiniz,91,0,0,30
1318,ArtNascto,27,0,0,20
1319,khanusama20,2,0,0,11
1320,barretofx,0,0,0,0
1321,LTaka,29,0,3,9
1322,isabellazramos,20,0,0,31
1323,zenetoshl,0,0,0,22
1324,PremChapagain,3,0,0,1
1325,paulagibrim,38,0,1,11
1326,vhvictorhugo,24,0,1,26
1327,girorme,169,2,4,57
1328,joaodascouves,0,0,0,7
1329,paulogsampaio,0,0,0,0
1330,joaovclobo,113,0,6,10
1331,juan-avelar,17,0,0,0
1332,rochaawilliam,0,0,0,2
1333,GuilhermeZorzal,124,1,8,8
1334,rodrigobranas,475,0,0,210
1335,felipefialho,2277,35,58,34
1336,NandoMB,73,23,13,10
1337,MateusMFX,0,0,0,7
1338,charlenopires,2,1,0,63
1339,danieldocki,0,9,2,74
1340,souzaonofre,105,0,1,125
1341,joelsouza,55,1,1,72
1342,nandofalcao,0,0,0,11
1343,viniciusgalvao,0,0,0,21
1344,igocoelho,7,0,1,38
1345,pauloesantos,7,0,0,59
1346,dmknob,0,0,0,28
1347,douglasdoro,2,6,0,24
1348,gigante,17,0,0,34
1349,fclebio,5,0,0,8
1350,denisgmarques,0,0,0,57
1351,ik5,90,0,22,195
1352,fcmaia,0,0,0,5
1353,manobi,0,0,0,21
1354,klebermagno,118,7,8,70
1355,madeinnordeste,14,0,1,124
1356,donardo,5,0,1,8
1357,tiagofreire,0,0,0,29
1358,dublado,24,0,0,536
1359,leonardom,1,0,0,67
1360,thiagoh,1,0,0,113
1361,ernani,13,4,8,3
1362,wbotelhos,149,4,0,108
1363,rccomp,0,0,0,3
1364,elderhsouza,69,0,8,25
1365,fmcarreiro,2,0,1,7
1366,fhferreira,3,3,0,1701
1367,pedrobrasileiro,12,1,0,78
1368,gabrielrubens,0,0,0,55
1369,JairAviles,6,0,3,79
1370,ldmotta,0,0,0,8
1371,vitoravelino,0,1,0,37
1372,botogoske,5,0,0,400
1373,claudiopmaia,0,0,0,10
1374,emtudo,25,4,5,124
1375,mystrader,0,0,0,117
1376,glesio,0,0,0,11
1377,nicklima,87,2,6,17
1378,Ribeiro,8,1,0,527
1379,Cidade,0,0,0,3
1380,robsonc,1,0,0,14
1381,jweyrich,14,0,2,71
1382,AndreAbrantes,0,0,0,548
1383,mgcarvalheiro,0,0,0,9
1384,cotelha,1,0,0,18
1385,guumeyer,0,0,1,48
1386,fabriciosaand,29,0,7,67
1387,mingomax,0,0,0,103
1388,paulomichael,10,0,0,89
1389,diogeneskelsen,3,0,0,3
1390,guivan,0,0,0,6
1391,andrecamilo,0,0,0,26
1392,alexandreaquiles,29,0,5,79
1393,mecking,0,0,0,8
1394,adrianoluis,3,2,0,17
1395,xumes,92,5,18,166
1396,ogrobass,0,0,0,47
1397,danielsantos,9,0,0,5
1398,fabianoleittes,2,0,0,39
1399,rmsouza,0,0,0,31
1400,felipevaleriosiqueira,0,0,0,8
1401,iriobf,2,0,0,6
1402,rodriguesmarcos,0,0,0,27
1403,evertondenis,0,0,0,47
1404,luizwbr,3,0,0,57
1405,lincolnbrito,13,0,2,89
1406,jaimecirne,17,0,0,10
1407,lacsousa,6,0,0,29
1408,alphabraga,10,0,3,18
1409,fabiohpaixao,0,0,0,14
1410,helioalb,34,6,13,31
1411,bergginu,6,3,1,6
1412,euivanw,56,0,0,18
1413,ralvesfull,1,0,0,14
1414,tgmarinho,328,6,55,340
1415,AlisonSouza,0,0,0,52
1416,fabioferan,12,0,0,12
1417,norato,58,4,0,90
1418,lfguerreiro,0,0,0,7
1419,rafaelcavalcante,0,2,0,8
1420,fredericksilva,0,0,0,934
1421,jeffersonsimaogoncalves,205,1,71,693
1422,claytonaalves,6,2,0,26
1423,murilobr,68,0,0,22
1424,danfgp,4,0,0,3
1425,felladrin,402,31,97,62
1426,EvertonSilva,1,0,1,54
1427,helionogueir,18,0,0,36
1428,coisa,94,1,0,46
1429,rubensvsx,0,0,0,1
1430,franklinjavier,140,12,7,66
1431,acbatista,16,0,0,133
1432,rafaelmotta,41,5,1,47
1433,raulpe7eira,123,0,0,62
1434,esales,37,0,0,36
1435,rafael-neri,125,1,2,65
1436,dmente03,3,0,3,65
1437,gpanassol,0,0,0,73
1438,rsmelo,0,0,0,41
1439,gersonlimadev,0,0,0,16
1440,fdaciuk,118,36,21,200
1441,JoseRFJuniorBigData,83,4,1,2467
1442,jeffersonoh,13,0,1,13
1443,fernandoguedes,8,0,0,63
1444,pedrofernandesfilho,33,2,0,29
1445,tbelini,0,0,0,7
1446,kennyjsa,4,0,0,7
1447,wenderalves,7,0,1,49
1448,jonathanhds,38,0,0,20
1449,aristenio,0,0,0,5
1450,amorim1609,4,0,0,2
1451,chroda,66,0,0,75
1452,joaoneto,97,4,22,79
1453,XTS-Git,5,1,0,2
1454,hsmiranda,293,34,30,64
1455,williambeto,0,0,0,5
1456,demartini,50,0,1,21
1457,jeftarmascarenhas,274,0,20,193
1458,fabiohto,0,0,0,2
1459,ismarsantos,3,1,0,149
1460,malvre,39,0,0,19
1461,gilsonjuniorpro,48,0,0,60
1462,bnopacheco,0,0,0,155
1463,altitdb,23,0,0,37
1464,rtancman,44,5,6,79
1465,rbezerra,1,0,0,66
1466,danilok,456,0,1,76
1467,aeciotr,0,0,0,16
1468,wevtimoteo,255,0,9,48
1469,morikawa77,92,0,0,94
1470,italobrunos,4,0,0,1
1471,marcusantunes,0,0,0,4
1472,rbcunha,37,0,0,14
1473,deyvisonrocha,0,0,0,52
1474,fernandowobeto,18,0,0,61
1475,mestihudson,198,27,18,65
1476,francaniilista,0,0,0,14
1477,cristianounix,76,1,1,30
1478,eduardosouzas,0,0,0,23
1479,paulovidalpereira,9,0,0,15
1480,GabrielRocha,0,0,0,30
1481,brunobertolini,21,0,10,33
1482,heberholanda,3,11,0,28
1483,kroska,0,0,0,0
1484,gartisk,0,0,0,30
1485,Jamesasj,26,0,0,18
1486,xandreafonso,6,0,0,11
1487,piantino,10,49,8,14
1488,rdgr,0,1,0,0
1489,andersonaap,0,0,0,57
1490,dexfs,54,0,7,9
1491,marcelgsantos,0,0,0,33
1492,jeanffc,2,0,0,64
1493,abcdleandro,0,0,0,8
1494,jestevez,0,0,0,166
1495,rferro,1,0,0,12
1496,leoeek,9,0,0,68
1497,heloisasvl,2,0,0,9
1498,autscc,0,0,0,6
1499,geoffreyporto,13,0,0,505
1500,rogerbernardi,0,0,0,10
1501,wandelson,0,0,0,49
1502,allisonvoll,0,1,0,14
1503,filipeltsilva,31,1,0,20
1504,iradojapa,0,0,0,2
1505,antonioqm,0,0,0,66
1506,willsantos,589,135,97,116
1507,williandandrade,1,1,1,1
1508,dqueiroz,0,0,0,4
1509,leandro-lugaresi,0,0,0,66
1510,martchelou,13,0,0,7
1511,ahdrein,0,0,0,134
1512,marcelodocallcenter,0,0,0,3
1513,mjpancheri,110,0,1,70
1514,benamoreira,0,0,0,4
1515,miltonbsn,42,0,17,21
1516,rafaelgarrafiel,3,0,0,42
1517,jacksonfdam,0,0,0,274
1518,celsobrauna,0,0,0,3
1519,paulobezerra,27,15,0,35
1520,sverussa,0,0,0,7
1521,suuuzi,7,0,0,32
1522,luizptm,0,0,0,47
1523,luiz158,0,0,1,4636
1524,mauropn,0,2,0,4
1525,clemilson,0,0,0,31
1526,elvisdelima,0,0,0,47
1527,deivide,1,0,2,57
1528,alissonphp,10,0,0,66
1529,rodrigomachado,87,0,2,8
1530,josemalcher,554,0,0,662
1531,vromeiro,48,0,40,10
1532,mateuslopes,0,0,0,9
1533,edivancamargo,0,0,0,7
1534,filipe-abreu,0,0,0,2
1535,GabrielMoroni,0,0,0,2
1536,renatohsilva,1,0,0,23
1537,evandrojr,133,5,0,106
1538,gabrieltome,0,0,0,14
1539,dancasttro,2,0,0,21
1540,leonardoweslei,0,0,0,18
1541,ribeiroevandro,68,7,8,185
1542,Nicopa,51,0,0,5
1543,augustotmw,9,0,2,12
1544,Patrickwds,20,0,0,47
1545,edersoares,711,0,60,39
1546,Ismaias,0,0,0,8
1547,joelgarciajr84,18,0,1,156
1548,novasky-zz,0,0,0,8
1549,felipesmendes,6,0,0,24
1550,eduardojansen,0,0,0,36
1551,emersonluiz,0,0,0,66
1552,rstephano,0,0,0,17
1553,vinigracindo,15,0,2,75
1554,lucasengel,5,0,0,24
1555,diego-machado,13,0,0,7
1556,ralvesper,0,0,0,111
1557,diogopaulino,12,0,0,23
1558,felipefrer,0,0,0,7
1559,danielpavone,0,0,0,8
1560,NickolasDev,0,0,0,16
1561,algarves,4,1,0,12
1562,Giambatista,0,0,0,1
1563,mauriciomedeiros,0,0,0,34
1564,geanjunior,3,1,0,4
1565,jjjunior-zz,0,0,0,23
1566,Khal-Diogo,0,0,0,4
1567,thiagogarbazza,63,0,0,28
1568,felipesntsassis,99,0,0,58
1569,helderam,0,1,0,63
1570,rafaelsantini,0,0,0,1
1571,rvfvazquez,0,0,0,78
1572,RaniereSouza,140,0,9,46
1573,buenonp,23,0,1,1
1574,gabrielsrbts,0,0,0,13
1575,chicofaccin,0,0,0,5
