Id,Label,TotalCommits,TotalIssues,TotalPullRequests,PublicRepos
16400,kingcos,190,0,6,56
16401,zhaoxin1992,7,0,0,73
16402,dbaspider,45,0,0,100
16403,godofredoninja,14,0,0,19
16404,holtzy,653,52,4,59
16405,yizhi996,8,0,0,11
16406,lynzrand,33,4,5,71
16407,michaelfarrell76,271,0,254,12
16408,Yuzhen11,0,0,1,26
16409,goagent,0,0,0,1
16410,yinguobing,81,1,5,42
16411,staugur,67,4,0,36
16412,SivilTaram,129,5,13,200
16413,xuxia2013,16,1,0,5
16414,lotuc,242,4,2,28
16415,her,0,0,0,11
16416,lwl12,0,0,0,36
16417,iNohn,0,0,0,13
16418,vidalvasconcelos,26,0,0,7
16419,nodejh,4,0,0,106
16420,nameoverflow,8,0,0,24
16421,caixuehao,3,0,0,13
16422,elephantMask,0,0,0,9
16423,bhareeshg,6,0,0,7
16424,songbaoming,0,0,0,28
16425,yuetsh,302,0,0,47
16426,DreamZL,0,0,0,6
16427,luyuhuang,89,11,2,32
16428,PalmerAL,87,3,9,28
16429,Jezzamonn,241,0,9,116
16430,LancerComet,169,72,11,136
16431,edeink,2,0,0,5
16432,qiujun8023,5,0,0,22
16433,yyh1102,2,0,0,72
16434,entalent,0,0,0,19
16435,mayuchen,0,0,0,13
16436,vorshen,0,0,0,14
16437,coderwhy,17,0,0,33
16438,ThoreauZZ,10,8,0,15
16439,zxc0328,1,0,0,80
16440,cisen,0,39,0,415
16441,vtantia,0,0,0,17
16442,JeaNile,13,0,0,99
16443,rainfore,13,0,1,42
16444,mongoding,0,0,0,28
16445,tangqi92,0,0,0,20
16446,skrish13,9,0,2,65
16447,saramostafavi,81,0,0,6
16448,MVEMCJSUNPE,0,0,0,25
16449,xiaoyann,0,0,0,24
16450,Hcreaker,0,0,0,0
16451,chenxuuu,620,18,7,103
16452,bz51,0,0,0,24
16453,miyehn,223,0,0,16
16454,Anson2048,0,0,0,31
16455,tychedelia,134,9,5,83
16456,mnmeyers,1,0,1,17
16457,joshuaTTL,2,0,0,3
16458,lushtree-cn-honeyzhao,0,0,0,92
16459,raozhizhen,35,0,0,21
16460,chaiyujin,50,0,0,116
16461,cygmris,8,0,0,73
16462,WillkYang,0,0,0,13
16463,vankop,55,3,3,71
16464,yimingjfe,148,1,150,34
16465,joeyguo,0,0,0,14
16466,Sec-ant,848,16,44,79
16467,aymericdamien,0,0,0,12
16468,ShawnZhang2015,0,0,0,25
16469,Hangeer,0,0,0,19
16470,javaDer,2,0,0,93
16471,KehaoWu,0,0,0,88
16472,HCIILAB,18,0,0,58
16473,xxnet,8,29,3,1
16474,liyasthomas,351,8,46,37
16475,peiyunh,0,0,0,36
16476,lizf-git,0,0,0,0
16477,zzboy,0,2,0,13
16478,rockyzhengwu,0,4,0,35
16479,yveschiong,1,0,0,7
16480,gsdios,0,0,0,16
16481,HusterWan,0,0,0,23
16482,WanFadong,0,0,0,31
16483,angelayuan,1,0,0,26
16484,boneVidy,8,0,0,188
16485,yohom,709,1,4,65
16486,TangJia025,1,0,0,54
16487,cangwang,10,0,0,38
16488,jfpuget,41,2,0,19
16489,xuuhaoo,0,4,1,140
16490,luozhihao,0,0,0,112
16491,zhuzilin,68,5,15,56
16492,tokers,96,6,63,98
16493,xkcoding,9,1,0,106
16494,GerryIsWarrior,3,0,0,10
16495,af913337456,7,26,2,217
16496,sjhp,0,0,0,40
16497,DIYer22,172,17,0,61
16498,kwichmann,0,0,0,112
16499,cdubz,178,21,13,19
16500,dengpan20,2,0,0,28
16501,emilypi,145,6,35,144
16502,SLKun,0,0,0,58
16503,giraffesyo,89,0,6,101
16504,SpacePossum,22,3,31,14
16505,calvin1978,0,0,0,3
16506,ikarosu,7,4,0,15
16507,h-a-n-a,451,153,308,136
16508,hangsz,5,0,0,45
16509,ypwhs,114,5,28,114
16510,cuteSakuraHime,0,0,0,15
16511,koopass,14,0,0,1
16512,hycinth22,44,3,6,29
16513,li-xunhuan,217,1,3,43
16514,retuenepz,0,0,0,11
16515,553899811,5,2,0,11
16516,MollyMmm,0,0,0,76
16517,XuQianJin-Stars,7,0,14,574
16518,thngkaiyuan,0,0,0,43
16519,ericsyh,203,33,168,50
16520,yuhanle,3,0,0,35
16521,farrelke,0,0,0,6
16522,darrenliuwei,2,2,0,8
16523,daisyHawen,0,0,0,53
16524,ClassicOldSong,370,5,7,69
16525,bluebill1049,328,16,118,4
16526,airingursb,89,4,1,106
16527,wenmingvs,0,0,0,5
16528,totutotu,90,0,0,23
16529,graykode,883,10,188,57
16530,Nikhil22,2,4,0,46
16531,xurui3762791,0,0,0,52
16532,licao,0,0,0,32
16533,alex2wong,2,0,1,72
16534,songy23,170,18,115,62
16535,he-y,4,2,0,3
16536,rhea1108,0,0,0,3
16537,sasumaki,0,0,0,39
16538,xchaoinfo,2,0,0,16
16539,lxkaka,1,5,0,39
16540,491737696,0,0,0,2
16541,haqishen,5,3,5,24
16542,medusar,8,7,0,58
16543,yufengshen,0,0,0,2
16544,springframeworkguru,82,0,17,193
16545,isaachinman,14,5,0,41
16546,Hanson,49,5,6,116
16547,lyliyongblue,0,0,0,18
16548,moonChenHaohui,0,0,0,10
16549,ChHFei,0,0,0,4
16550,cvalenzuela,104,0,1,143
16551,motss,149,17,75,54
16552,aramase,526,49,334,113
16553,Freelander,3,0,0,36
16554,RainyLi,0,0,0,7
16555,NPDeehan,38,3,0,48
16556,lovezm,21,3,0,32
16557,winfredwyw,0,0,0,57
16558,kid-wumeng,0,0,0,24
16559,chengdazhi,0,1,0,19
16560,jeasinema,63,6,3,85
16561,AdiChat,459,1,2,22
16562,XhinLiang,78,0,1,47
16563,ssseasonnn,58,0,13,30
16564,nevermoresss,0,0,0,6
16565,MrSoya,0,0,0,3
16566,lili668668,25,0,2,102
16567,EvanMu96,2,0,2,80
16568,mrriddler,0,0,0,9
16569,ytonta,0,0,0,7
16570,dandanbrother,0,0,0,9
16571,Menpen,0,0,0,17
16572,remojansen,22,0,0,4
16573,YUX,3,1,0,38
16574,summerHearts,9,3,0,798
16575,caijw,0,0,0,123
16576,JC-AlfonsoR,0,0,0,13
16577,Aralic,0,0,0,13
16578,s-kajita,12,0,0,20
16579,kt286,24,2,7,38
16580,Fnoz,0,0,0,7
16581,huanfengchen,0,0,0,17
16582,benjaminwhx,0,0,0,49
16583,treadpit,0,0,0,35
16584,RongXiefdu,0,0,0,7
16585,dsxNiubility,0,0,0,46
16586,liuhaoyang,26,7,14,32
16587,hongyangAndroid,0,0,0,100
16588,tengge1,0,0,0,63
16589,ecmadao,561,0,527,41
16590,dmnqmn,0,0,0,17
16591,newraina,51,7,25,47
16592,MichaelGatesDev,1,0,0,42
16593,Ir1d,286,6,2,139
16594,zhangyugege,0,0,0,97
16595,zsdonghao,146,3,0,48
16596,metonym,631,23,183,124
16597,fabioespinosa,85,0,22,90
16598,ctripcorp,0,0,0,48
16599,luohaha,117,36,221,73
16600,ananwill,0,0,0,23
16601,zazzaz,0,0,0,7
16602,bill23-kim,0,0,0,8
16603,YiiGuxing,611,81,0,24
16604,sucese,0,0,0,18
16605,zhaoky,0,0,0,17
16606,bobby1030,112,0,2,86
16607,xiaolai-sqlai,5,0,0,18
16608,artyorsh,18,2,3,11
16609,EyreFree,528,5,25,42
16610,wuque1024,0,0,0,16
16611,KaiserY,207,0,0,29
16612,cnguu,28,3,0,13
16613,windiest,0,0,0,40
16614,keyonvafa,4,1,0,18
16615,DrJian,0,0,0,15
16616,ZetaoYang,177,0,0,19
16617,CarGuo,152,1,0,53
16618,zzh1996,28,5,1,83
16619,itsjw,0,0,0,873
16620,fanchaoo,0,0,0,8
16621,WilderLavington,4,0,1,24
16622,abaveja313,1,0,0,17
16623,andyrichardson,0,0,0,134
16624,casperdcl,1042,72,202,114
16625,xsscx,265,2,1,14
16626,iancovert,49,0,0,21
16627,keon,81,7,6,80
16628,imraazrally,0,0,0,23
16629,FFTYYY,253,0,1,23
16630,pablospaniard,5,0,1,55
16631,ntk148v,6633,6,12,116
16632,caosbad,29,0,2,377
16633,pengwei1024,8,4,1,103
16634,kakadiadarpan,8,0,0,29
16635,romaner,0,0,0,21
16636,Ning-Ding,0,0,0,2
16637,itdojust,0,0,0,3
16638,smallpath,2,0,3,7
16639,CarlJi,38,2,16,47
16640,BlankRain,0,0,0,260
16641,nigelpoulton,99,7,0,32
16642,lol666666,0,1,2,655
16643,felipelssilva,131,2,19,22
16644,ImHype,13,0,0,60
16645,wei-gong,0,0,0,24
16646,halfrost,184,9,5,29
16647,allentranks,0,0,0,3
16648,DianQK,751,18,77,76
16649,ahmad-diaa,0,0,0,12
16650,lincenying,801,3,2,120
16651,JavaNick,0,0,0,4
16652,by2101,5,3,0,75
16653,ApolloZhu,63,5,7,72
16654,loadchange,15,0,2,36
16655,xiejuqi,0,0,0,5
16656,grantseltzer,83,3,10,128
16657,lvvlan,1,2,0,28
16658,MouriNaruto,1788,14,20,25
16659,mapleqin,1,1,0,241
16660,NaomiReeves,0,0,0,20
16661,rasky74,0,0,0,4
16662,zhangyuyu,0,1,0,58
16663,kidpeng,0,0,0,1
16664,importcjj,32,2,36,117
16665,netodevel,42,1,24,107
16666,jgrandja,312,154,1,39
16667,xingwanying,120,0,49,16
16668,lessfish,47,0,2,16
16669,aircloud,82,0,2,109
16670,LiYingwei,0,0,0,39
16671,jirengu,59,0,0,210
16672,XINCGer,775,1,0,64
16673,htuch,3,0,3,35
16674,bgpurzycki,90,0,2,16
16675,wangzhiwubigdata,0,0,0,186
16676,coetry,3,0,2,307
16677,ohansemmanuel,331,13,9,56
16678,zhengqisong,0,0,0,58
16679,starkwang,15,0,0,114
16680,ZHENFENG13,54,4,1,37
16681,happylindz,0,0,0,13
16682,fbeutler,61,0,0,26
16683,troywith77,1,0,1,64
16684,rschlussel-zz,0,0,0,2
16685,akshatnair,0,0,0,0
16686,godliness,0,0,1,48
16687,i-break-codes,0,0,0,8
16688,chenquincy,10,0,0,11
16689,hnsmxyzy,0,0,0,9
16690,andysterland,35,1,2,64
16691,EasonWang01,126,1,0,124
16692,cedpoilly,81,1,2,32
16693,adrien-thierry,8,0,1,34
16694,srakotonoely,0,0,0,19
16695,maoling,32,0,11,79
16696,sakurayang,36,3,4,49
16697,kagurazakakotori,6,0,1,10
16698,xwjdsh,309,19,103,105
16699,ahangchen,4,0,0,170
16700,billchen2k,63,1,4,72
16701,cbdog94,4,1,0,15
16702,lecepin,384,2,4,79
16703,caiyongmin,0,0,0,20
16704,jaseweston,14,0,12,6
16705,asLody,0,0,0,26
16706,bpmn-io-bot,325,0,2,0
16707,hawtim,10,14,5,92
16708,StefansArya,711,0,0,42
16709,JesseRWeigel,27,6,5,102
16710,nekomeowww,592,56,150,60
16711,AbnerHqC,1,0,0,5
16712,Copay,3,0,0,10
16713,louietyj,5,0,0,22
16714,bodymovin,141,1,8,25
16715,100LL,0,0,0,10
16716,lttb,1064,0,25,80
16717,monkey-soft,62,0,1,16
16718,scaelles,3,0,0,9
16719,freedomDR,54,1,2,23
16720,koddr,1212,2,25,50
16721,Transpeptidase,0,0,0,7
16722,salamer,197,3,0,96
16723,effekt,2,0,0,25
16724,mahyarnajibi,0,0,0,23
16725,u-u-z,199,29,13,174
16726,jaystone776,10,0,0,17
16727,iplaces,0,0,0,18
16728,parro-it,38,2,0,142
16729,slashhuang,1,0,0,229
16730,prinsss,73,2,2,27
16731,rahulkapoor90,0,0,0,73
16732,CDog34,24,0,0,54
16733,WynterDing,0,0,0,19
16734,raulmur,0,0,0,4
16735,Netrvin,69,1,2,16
16736,blizzardzheng,0,0,0,94
16737,LawrencePeng,0,0,0,38
16738,Rosanta,0,0,0,8
16739,waynecz,1,0,0,72
16740,infographicstw,0,0,0,37
16741,tim-chow,0,1,0,25
16742,cong-min,5,0,0,28
16743,SunShinewyf,0,0,0,46
16744,antfu,5155,53,271,302
16745,thephilgray,124,6,92,80
16746,Guoxs,0,3,0,103
16747,arackaf,1996,87,38,102
16748,Arcovv,2,1,0,38
16749,CheYulin,0,0,0,4
16750,wanglong989,0,0,0,11
16751,tomfriwel,55,1,0,75
16752,void96,0,0,0,0
16753,fadyZohdy,0,0,0,15
16754,wanglaibao,0,0,0,279
16755,chucheng92,49,5,50,101
16756,lewislepton,0,0,0,32
16757,unix,30,2,4,205
16758,wanlum,4,0,0,4
16759,asmsuechan,1,0,0,96
16760,nightji,3,0,0,24
16761,tioluwani94,109,1,7,43
16762,RainyTunes,0,0,0,0
16763,M-Nemo,0,2,0,28
16764,flyingalex,7,0,1,61
16765,zikaari,65,2,25,42
16766,terjanq,16,9,5,40
16767,robertroeser,0,0,0,38
16768,qiansc,5,0,1,17
16769,MudOnTire,0,0,0,160
16770,idenet,0,2,0,53
16771,julierennes,0,0,0,11
16772,qianl15,120,5,80,14
16773,zachariahreed,0,0,0,1
16774,prontera,0,0,0,4
16775,Menci,294,4,10,108
16776,yagamis,0,1,0,81
16777,THEONE10211024,0,0,0,79
16778,xiefan46,0,0,0,20
16779,junwen12221,1,0,0,102
16780,forezp,11,0,0,79
16781,timmy3131,0,0,0,27
16782,maxlxq,10,0,1,41
16783,cchuhu,0,0,0,26
16784,karolmajek,32,0,2,205
16785,mohamedhayibor,0,0,0,261
16786,zhanwen,50,0,0,35
16787,kamleshchandnani,93,8,29,74
16788,equation314,239,3,13,34
16789,nastassiadanilova,0,1,0,21
16790,yaodingyd,39,1,8,60
16791,jkasarherou,1,0,1,30
16792,ivaleraM,0,0,0,6
16793,HaiyangDING,0,0,0,24
16794,xiaoyuhen,0,0,0,32
16795,gregorygenova,0,0,0,0
16796,linwenbang,21,36,0,60
16797,nicetomy,0,0,0,2
16798,beccimelson,0,0,0,7
16799,BetaCat0,1,1,1,20
16800,jerrybai1995,0,2,0,12
16801,KaimingHe,0,1,0,2
16802,nemonie,0,1,0,1
16803,xiumingzhang,25,2,0,11
16804,xinyandai,1,0,0,38
16805,Alan-Lee123,0,1,0,4
16806,xgraph-vip,0,0,0,1
16807,CastaMo,0,0,0,23
16808,thoamsy,21,0,1,72
16809,avwo,225,0,2,22
16810,byronknoll,13,0,0,10
16811,mqyqingfeng,11,5,0,29
16812,zivyangll,0,0,0,64
16813,YaoKaiLun,60,6,13,44
16814,geektcp,506,10,31,145
16815,pbting,32,0,0,69
16816,yyFLY,0,0,0,12
16817,inJs,0,0,0,15
16818,muxiangqiu,157,2,0,40
16819,leokaikai,0,0,0,8
16820,fighting41love,45,0,0,314
16821,lucylams,0,0,0,0
16822,flschweiger,0,0,0,13
16823,Kengxxiao,59,0,1,40
16824,ruanhan,38,2,10,13
16825,ArcherFMY,2,1,0,12
16826,kfeagle,0,0,0,15
16827,MuFengYi,1,0,0,61
16828,cwjokaka,20,0,0,39
16829,ChenLingBaby,0,0,0,0
16830,ckaqq,0,0,0,12
16831,guzhaoyuan,11,3,0,78
16832,Sooooup-tsl,0,0,0,20
16833,kong36088,15,0,0,28
16834,laoono,0,0,0,6
16835,shenghuli,0,0,0,8
16836,fwang91,0,0,0,4
16837,liuyunzhuge,0,0,0,17
16838,junlulocky,0,0,0,24
16839,krayc425,25,0,5,52
16840,kaiueo,0,0,0,18
16841,lewis617,9,0,25,42
16842,candyleer,0,0,1,36
16843,challengeof,0,0,0,39
16844,Liqiankun,9,2,0,99
16845,npuichigo,29,43,3,61
16846,ZzzCrazyPig,0,1,0,44
16847,yutiansut,2,3,3,1669
16848,knaufk,33,2,2,33
16849,gnuhpc,1,2,0,68
16850,nasunom,0,0,0,20
16851,sunfeng90,0,2,0,163
16852,sevencd,0,0,0,31
16853,katia-aa,2,0,0,52
16854,mrzdevcore,2,0,2,22
16855,ty96,3,0,0,21
16856,Twiknight,0,0,0,37
16857,bladehliu,40,8,0,3
16858,QuXiaoMing,0,0,0,29
16859,CHEER-lxj,0,0,0,7
16860,gatorsmile,1,0,1,25
16861,happy-alex,0,0,0,8
16862,EmilTholin,3,1,1,9
16863,Kadantte,12,57,0,676
16864,jcyk,32,3,0,37
16865,hqztrue,176,288,1,11
16866,jolizbeth,0,0,0,7
16867,dav-is,3,1,2,18
16868,katexue,0,0,0,8
16869,syscl,14,0,1,34
16870,net592,1,1,0,23
16871,daquexian,466,3,131,91
16872,showapi,0,0,0,5
16873,qcu266,6,2,2,3
16874,razerdp,304,1,0,106
16875,acton393,4,0,4,60
16876,lanjingling0510,0,0,0,50
16877,LoSealL,27,4,13,48
16878,stmatengss,11,0,0,51
16879,simplejason,18,4,20,26
16880,JiawangBian,19,1,0,19
16881,CKylinMC,208,9,7,85
16882,hujie-frank,0,0,0,3
16883,zzw922cn,16,0,0,16
16884,yasmineevjen,1,0,0,2
16885,ioljok1988,0,0,0,0
16886,cyl1992,0,0,0,1
16887,mariotong,0,0,0,9
16888,hologerry,37,2,6,402
16889,zzuu666,1,0,23,30
16890,ERICYANYAN,0,0,0,8
16891,hurryabit,28,0,0,22
16892,chenjsh36,0,0,0,45
16893,cheung1984,0,0,0,26
16894,pizzapgh,0,0,0,44
16895,cookeem,92,1,0,34
16896,Yasic,10,1,0,49
16897,zhuoliu,0,0,0,4
16898,xiexiexx,3,0,0,13
16899,vabaly,50,0,22,110
16900,livc,2,0,1,27
16901,Tsukiko15,0,0,1,5
16902,shenjinti,133,0,0,2
16903,mcansh,1432,27,411,178
16904,qinandy,0,0,0,1
16905,JimmyBenKlieve,0,0,3,31
16906,Shawn1993,0,0,0,18
16907,joshswan,8,0,0,12
16908,foolwood,0,0,0,15
16909,ch1oechao,12,0,0,23
16910,pzatorski,4,1,8,27
16911,Nero5023,83,0,0,65
16912,Midaoi,0,0,0,4
16913,jekbradbury,3,2,0,39
16914,keepalive555,0,0,0,13
16915,yichengchen,258,3,4,29
16916,feiyx,0,0,3,38
16917,quanru,227,28,23,38
16918,Thinkgamer,0,0,0,14
16919,msimos,0,0,0,1
16920,xiaohuoni,614,28,131,254
16921,DingDean,3,0,0,85
16922,TheMightyPenguin,44,5,5,89
16923,jiangfengming,273,1,5,93
16924,HeYijia,0,0,0,36
16925,benben17,2,2,0,13
16926,arthurflor23,2,3,0,9
16927,witchiman,0,0,0,16
16928,snowie2000,44,5,1,117
16929,seiginonakama,0,0,0,7
16930,yzh119,413,19,136,139
16931,DHclly,0,2,1,77
16932,vorner,167,0,90,73
16933,apastuhov,27,1,0,9
16934,Caringor,0,0,0,3
16935,SketchK,82,1,11,20
16936,chenguoguo,1,0,1,31
16937,PvtTony,0,0,0,50
16938,tanzhenxing,4,0,0,11
16939,iammert,0,0,0,103
16940,zstackorg,0,0,0,0
16941,petercorke,690,0,0,37
16942,matthamil,5,0,1,49
16943,PieHust,0,0,0,20
16944,dixyes,590,0,5,59
16945,gebilaoxiong,0,0,0,20
16946,Chen-jj,145,2,56,26
16947,zxqfl,0,0,0,12
16948,axelbellec,0,0,0,20
16949,KieSun,535,0,12,194
16950,ooade,26,0,19,65
16951,poodarchu,91,16,0,202
16952,jasonGeng88,1,0,0,82
16953,eonist,808,66,0,103
16954,leeyongda,0,4,0,24
16955,waterplea,440,37,286,12
16956,cmburcus,3,0,0,1
16957,bokand,69,7,24,26
16958,naferx,5,1,4,46
16959,gdramos,24,0,0,10
16960,pnboot,1,1,0,29
16961,hujingguang,0,0,0,173
16962,NazBen,0,0,0,17
16963,pingcap,0,0,0,153
16964,hug8217,0,0,0,1
16965,eseidelGoogle,0,0,0,34
16966,NathanCong,0,0,0,2
16967,lhie1,1,0,0,15
16968,Damonvvong,40,17,0,44
16969,alexwong,0,0,0,7
16970,jiacheng-xu,4,1,0,17
16971,Ricky-dgs,0,0,0,6
16972,godbasin,31,0,0,25
16973,guopingxiao,2,1,0,80
16974,Buernia,78,5,1,5
16975,castorhrio,9,0,0,31
16976,EthanLin-TWer,326,0,0,63
16977,zhaixiaoxiang,0,0,0,42
16978,wangrui460,0,0,0,40
16979,sunstrikes,0,0,0,17
16980,Archeb,116,4,3,38
16981,doramart,0,1,0,85
16982,zhongchao2015,0,0,0,5
16983,zzyybs,27,0,0,18
16984,kitebear,1,0,0,21
16985,zakizkhan,0,0,0,1
16986,liuchuo,0,0,0,45
16987,hschen0712,0,0,0,11
16988,cyjrun,0,0,0,0
16989,taniarascia,41,0,0,49
16990,tinylcy,0,0,0,30
16991,TKkk-iOSer,4,0,0,6
16992,LiuJishuai,0,0,0,9
16993,siamakz,0,0,0,68
16994,filfreire,351,13,142,28
16995,shunhua,3401,5,0,56
16996,anbang,95,1,5,495
16997,yanorei32,2472,37,40,119
16998,henrymorgen,0,0,0,40
16999,lishengzxc,0,0,0,144
17000,qinhanmin2014,145,0,0,28
17001,Himmelt,55,9,6,120
17002,thomasgazzoni,2,0,4,25
17003,yui540,0,0,0,29
17004,supperjet,0,0,0,246
17005,dujiangsu,8,1,1,7
17006,simphiwehlabisa,0,1,0,129
17007,gongwenyi,0,0,0,88
17008,airuikun,12,1,0,39
17009,chu7in,0,0,0,8
17010,jaxee,0,0,0,12
17011,gee1k,74,11,3,54
17012,csawtelle,94,0,1,55
17013,jacob-ebey,533,10,105,345
17014,vaahtokarkki,18,1,19,19
17015,cuixiaorui,543,60,3,158
17016,luyilin,0,0,0,46
17017,hua1995116,50,1,2,151
17018,joydo,0,0,0,100
17019,Journix,1,0,0,17
17020,disksing,161,7,38,20
17021,ChrisMalherbe,0,0,1,25
17022,love999262,3,0,0,28
17023,yestin0303,0,0,0,3
17024,AnoyiX,54,2,0,14
17025,corpsepiges,0,0,0,37
17026,xiacui,0,0,0,0
17027,1ibo,0,1,2,37
17028,HrWangChengdu,0,0,0,28
17029,tofang,0,0,0,1
17030,SaekiRaku,0,4,0,34
17031,gabriele-tomassetti,142,3,3,25
17032,scorpio13love,0,0,0,14
17033,zznnqq210,0,0,0,12
17034,liangdahong,12,1,0,65
17035,wzhudev,107,55,81,57
17036,Alvin9999,1496,2,0,109
17037,wenwei202,11,3,0,27
17038,TIGERB,78,0,10,13
17039,songxiaowei,0,0,0,23
17040,Rigellute,46,7,8,84
17041,wcxaa,0,0,0,9
17042,FateScript,114,2,12,18
17043,madneal,428,2,3,119
17044,ctrlplusb,3,3,0,129
17045,wangziyu9,0,0,0,26
17046,coderjunb,0,0,0,4
17047,xmuSistone,0,1,0,18
17048,moling3650,1,0,0,99
17049,jrainlau,6,2,1,89
17050,jdtobill,0,0,0,3
17051,Yochengliu,0,2,0,10
17052,Dr-Kevin-Zhang,7,0,0,5
17053,kench1994,87,0,0,86
17054,zenjava,0,0,0,29
17055,Bakumon,0,0,0,29
17056,R0uter,93,3,17,47
17057,pca006132,138,39,43,36
17058,TongchengQiu,0,0,0,21
17059,nusr,276,2,7,30
17060,zhuangqh,6,5,5,63
17061,xuyige,0,0,0,3
17062,harshmaur,37,1,0,65
17063,tigert1998,46,2,3,70
17064,imfly,0,0,0,152
17065,zjhch123,37,7,3,131
17066,JR93,0,0,0,32
17067,alexzarbn,82,0,0,2
17068,LeeTibbert,125,99,126,20
17069,cky917,0,0,0,17
17070,Binaryify,162,0,0,55
17071,Lindp,0,0,0,0
17072,PKief,258,0,32,56
17073,cfrancesco,0,0,0,12
17074,alanzplus,0,0,0,15
17075,oblivionfallout,0,0,0,0
17076,laboonly,162,0,18,8
17077,ooftf,0,0,0,81
17078,gonenoob,11,0,0,26
17079,Naupio,141,18,61,16
17080,yeshengm,0,0,0,18
17081,ibufu,9,3,0,61
17082,zepinglee,429,32,19,26
17083,fi3ework,191,8,82,99
17084,WooyunDota,0,0,0,114
17085,kHRYSTAL,2,1,0,287
17086,joker0035,0,0,0,1
17087,hyyz3293,0,1,0,107
17088,kickscondor,0,0,0,60
17089,zhangYongHong,0,0,0,54
17090,houpengfei88,0,0,0,3
17091,ziqin,26,1,1,42
17092,hao-n,27,1,2,5
17093,a774500050,0,0,0,23
17094,JonyFang,80,13,28,43
17095,nicolesaidy,0,0,0,14
17096,zzpwestlife,5,4,5,6
17097,gy1005,0,0,0,61
17098,notfilippo,88,0,4,31
17099,annashres,0,0,0,12
17100,titaneric,35,0,1,55
17101,ouyrp,3,0,0,27
17102,Otobelikethee,0,0,0,147
17103,ayqy,3,1,0,40
17104,tharain,0,0,0,12
17105,Foxing-wong,3,0,0,20
17106,JemmaIT,0,0,0,1
17107,syt0438,20,0,0,12
17108,marcelscruz,213,72,7,5
17109,bene2k1,410,1,377,10
17110,ZhongTaoTian,0,0,0,8
17111,GGGHub,0,0,0,26
17112,jcchan23,9,0,0,10
17113,a-voyager,0,0,1,87
17114,YiChenCityU,3,28,0,88
17115,lisaychuang,0,0,0,525
17116,Jerry-liujie,0,0,0,8
17117,412b,0,0,0,9
17118,ascrutae,0,0,0,25
17119,muyan-yootk,0,0,0,65
17120,jiweil,0,0,0,12
17121,zzqcn,16,0,0,30
17122,HotBitmapGG,0,0,0,64
17123,laoma9,0,0,0,3
17124,9bie,1173,0,0,58
17125,flyywh,12,0,0,58
17126,nklayman,0,0,0,47
17127,likun123687,2,9,2,119
17128,xyctruth,130,3,2,27
17129,shalini-b,8,0,11,29
17130,haoxinxin,0,0,0,6
17131,zanseven007,0,0,0,29
17132,playmyswift,0,0,0,2
17133,JaredTan95,328,45,203,106
17134,scw00,0,4,0,27
17135,lmgonzalves,0,0,0,24
17136,housseindjirdeh,140,9,25,83
17137,djirdehh,105,0,0,36
17138,azl397985856,33,293,11,144
17139,zhengcaiyunjob,0,0,0,35
17140,chinchiheather,0,0,0,24
17141,yuxino,0,0,0,37
17142,dingjiansw101,7,1,0,28
17143,firegoods,0,0,0,47
17144,BigMurry,20,0,1,82
17145,huangzha,0,0,0,8
17146,juliasilge,863,92,158,108
17147,VivienChumei,0,0,0,7
17148,penguinn,0,0,0,36
17149,ioing,21,0,0,21
17150,woolabs,0,0,0,3
17151,dk-lan,0,0,0,19
17152,wakeupmypig,0,0,0,112
17153,wenshengzhang,0,0,0,37
17154,hdvsyu,0,0,0,9
17155,qqxx6661,39,2,2,44
17156,brickspert,11,8,0,33
17157,soyona,0,0,0,16
17158,betseyliu,0,0,0,24
17159,igor-ka,0,0,0,6
17160,dingyiming,0,0,0,0
17161,GaryChangCN,1,1,2,80
17162,emilwallner,11,4,0,20
17163,tlongzou,0,0,0,35
17164,oldnewthing,48,2,15,18
17165,tomquirk,1209,123,481,86
17166,alex97751,12,0,0,2
17167,GalvinGao,1075,20,86,151
17168,doggycoder,0,0,0,26
17169,IzumiSagiri,2,1,0,13
17170,atever,0,1,0,20
17171,wuruoyu,1,2,0,9
17172,MichaelHuyp,0,3,0,82
17173,ZeroMagic,8,0,9,47
17174,jancee,2,0,3,46
17175,edoliberty,79,1,1,8
17176,pikacode,1,0,0,13
17177,jessesilva,0,0,0,19
17178,Yvonne92,0,0,0,5
17179,superman66,30,6,9,150
17180,conan-xyz,1,2,3,49
17181,summer1996,0,0,0,2
17182,AkarinServer,3,0,0,17
17183,jiangsongwen,0,0,0,0
17184,caohuilin,502,0,478,110
17185,heavengate,5,0,18,21
17186,zakheav,0,0,0,60
17187,awanhong,0,0,0,4
17188,vikaskyadav,0,0,1,177
17189,Mugen87,487,2,291,12
17190,iampawan,93,0,0,230
17191,Mr-dang,1,0,0,7
17192,Molunerfinn,126,1,1,65
17193,KilluaChen,0,0,0,34
17194,epvpsyc,0,0,0,1
17195,houko,609,60,37,45
17196,carl-zhao,0,0,0,12
17197,JuanUrrea6,0,2,0,9
17198,clorichel,1,1,1,9
17199,sxdtzhaoxinguo,4,0,0,44
17200,sunzongzheng,3,6,0,20
17201,m0glan,49,2,3,12
17202,hongchh,0,0,0,12
17203,leowyy,0,0,0,15
17204,cathywife,0,0,0,581
17205,yianma,0,0,0,2
17206,SducodeMonkey,1,0,0,14
17207,simon300000,494,37,8,173
17208,lanza,2120,11,24,164
17209,beliefgp,1,2,0,20
